t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,phase
123.10901221143473,66.81917273975908,2123.249092822728,39.81539264623269,186159.36071075566,44.7563951154261,pitch-over
123.15901619561309,66.88717962840293,2124.948783322939,39.81082832340563,186031.88602730527,44.73639352175476,pitch-over
123.20902017979144,66.95523444933352,2126.6499339308803,39.80625702430906,185904.41134385488,44.71639192808342,pitch-over
123.2590241639698,67.02333722853288,2128.352546474326,39.801678755182664,185776.93666040446,44.69639033441208,pitch-over
123.30902814814814,67.0914879920017,2130.0566227849413,39.79709352225158,185649.46197695407,44.67638874074074,pitch-over
123.3590321323265,67.15968676577882,2131.7621646982975,39.79250133172645,185521.98729350365,44.656387147069395,pitch-over
123.40903611650485,67.22793357592262,2133.469174053879,39.78790218980339,185394.5126100533,44.63638555339806,pitch-over
123.45904010068321,67.29622844852227,2135.1776526950985,39.783296102664,185267.03792660288,44.61638395972672,pitch-over
123.50904408486156,67.36457140969206,2136.8876024692995,39.77868307647544,185139.56324315252,44.59638236605537,pitch-over
123.55904806903992,67.43296248557512,2138.5990252277766,39.774063117390284,185012.0885597021,44.57638077238403,pitch-over
123.60905205321826,67.50140170234349,2140.3119228257783,39.769436231546656,184884.6138762517,44.55637917871269,pitch-over
123.65905603739662,67.5698890861962,2142.026297122521,39.764802425068225,184757.1391928013,44.53637758504134,pitch-over
123.70906002157497,67.63842466335558,2143.7421499812,39.7601617040641,184629.6645093509,44.51637599137001,pitch-over
123.75906400575333,67.70700846008025,2145.4594832689972,39.75551407462899,184502.18982590048,44.49637439769866,pitch-over
123.80906798993168,67.77564050264935,2147.178298857096,39.750859542843045,184374.71514245012,44.47637280402733,pitch-over
123.85907197411004,67.84432081737276,2148.8985986206885,39.74619811477201,184247.2404589997,44.45637121035598,pitch-over
123.90907595828838,67.91304943058734,2150.620384438988,39.74152979646713,184119.76577554934,44.436369616684644,pitch-over
123.95907994246674,67.98182636865974,2152.3436581952396,39.7368545939652,183992.29109209892,44.4163680230133,pitch-over
124.00908392664509,68.0506516579818,2154.06842177673,39.73217251328853,183864.81640864853,44.39636642934196,pitch-over
124.05908791082345,68.11952532497607,2155.7946770748,39.727483560445016,183737.34172519812,44.376364835670614,pitch-over
124.1090918950018,68.18844739609305,2157.522425984854,39.72278774142808,183609.86704174773,44.35636324199928,pitch-over
124.15909587918016,68.25741789781117,2159.2516704063733,39.71808506221667,183482.39235829734,44.33636164832793,pitch-over
124.2090998633585,68.32643685663399,2160.9824122429222,39.713375528775366,183354.91767484695,44.3163600546566,pitch-over
124.25910384753686,68.3955042991005,2162.7146534021663,39.70865914705423,183227.44299139653,44.29635846098525,pitch-over
124.30910783171521,68.4646202517692,2164.4483957958737,39.70393592298894,183099.96830794614,44.276356867313915,pitch-over
124.35911181589357,68.53378474123403,2166.1836413399387,39.69920586250068,182972.49362449572,44.25635527364257,pitch-over
124.40911580007192,68.60299779411685,2167.9203919543797,39.69446897149633,182845.01894104536,44.23635367997123,pitch-over
124.45911978425028,68.67225943706372,2169.6586495633624,39.689725255868225,182717.54425759494,44.216352086299885,pitch-over
124.50912376842862,68.74156969675329,2171.3984160951995,39.684974721494335,182590.06957414455,44.196350492628554,pitch-over
124.55912775260698,68.81092859989126,2173.139693482374,39.680217374238225,182462.59489069413,44.1763488989572,pitch-over
124.60913173678533,68.88033617321402,2174.882483661538,39.67545321994903,182335.12020724377,44.15634730528587,pitch-over
124.65913572096369,68.949792443485,2176.626788573536,39.67068226446148,182207.64552379336,44.13634571161452,pitch-over
124.70913970514204,69.01929743749461,2178.372610163406,39.66590451359593,182080.17084034297,44.116344117943186,pitch-over
124.7591436893204,69.08885118206777,2180.119950380399,39.6611199731583,181952.69615689255,44.09634252427184,pitch-over
124.80914767349874,69.15845370405354,2181.8688111779843,39.656328648940146,181825.2214734422,44.076340930600495,pitch-over
124.8591516576771,69.22810503033456,2183.619194513865,39.651530546718625,181697.74678999177,44.056339336929156,pitch-over
124.90915564185545,69.2978051878158,2185.3711023499873,39.64672567225651,181570.27210654138,44.03633774325782,pitch-over
124.95915962603381,69.36755420343763,2187.1245366525536,39.641914031302186,181442.79742309096,44.01633614958647,pitch-over
125.00916361021216,69.43735210416838,2188.879499392032,39.63709562958967,181315.3227396406,43.99633455591513,pitch-over
125.05916759439052,69.50719891700335,2190.635992543171,39.63227047283862,181187.84805619018,43.97633296224379,pitch-over
125.10917157856886,69.57709466897323,2192.394018085008,39.6274385667543,181060.3733727398,43.95633136857245,pitch-over
125.15917556274722,69.64703938712832,2194.153578000884,39.62259991702762,180932.8986892894,43.93632977490111,pitch-over
125.20917954692557,69.71703309855704,2195.914674278451,39.61775452933514,180805.424005839,43.916328181229765,pitch-over
125.25918353110391,69.78707583037577,2197.677308909689,39.612902409339036,180677.94932238862,43.896326587558434,pitch-over
125.30918751528228,69.85716760972701,2199.441483890916,39.60804356268716,180550.4746389382,43.87632499388708,pitch-over
125.35919149946062,69.92730846378673,2201.2072012227964,39.60317799501303,180422.99995548784,43.85632340021575,pitch-over
125.40919548363898,69.99749841975793,2202.9744629103575,39.59830571193576,180295.52527203743,43.836321806544404,pitch-over
125.45919946781733,70.06773750487622,2204.7432709629993,39.5934267190602,180168.05058858704,43.816320212873066,pitch-over
125.50920345199569,70.13802574640512,2206.5136273945072,39.5885410219768,180040.57590513662,43.79631861920172,pitch-over
125.55920743617403,70.20836317163985,2208.2855342230637,39.58364862626171,179913.10122168626,43.77631702553038,pitch-over
125.6092114203524,70.27874980790448,2210.0589934712602,39.578749537476774,179785.62653823584,43.756315431859036,pitch-over
125.65921540453074,70.34918568255193,2211.834007166109,39.573843761169464,179658.15185478545,43.736313838187705,pitch-over
125.7092193887091,70.41967082296777,2213.610577339057,39.568931302872976,179530.67717133503,43.71631224451635,pitch-over
125.75922337288745,70.49020525656827,2215.3887060259945,39.56401216810615,179403.20248788464,43.69631065084502,pitch-over
125.80922735706581,70.56078901079576,2217.168395267272,39.559086362373556,179275.72780443425,43.676309057173675,pitch-over
125.85923134124415,70.63142211312987,2218.949647107709,39.55415389116545,179148.25312098386,43.65630746350234,pitch-over
125.90923532542251,70.7021045910716,2220.7324635966074,39.549214759957756,179020.77843753344,43.63630586983099,pitch-over
125.95923930960086,70.77283647216298,2222.5168467877634,39.54426897421213,178893.30375408306,43.61630427615965,pitch-over
126.00924329377922,70.84361778396648,2224.302798739481,39.539316539375946,178765.82907063264,43.59630268248831,pitch-over
126.05924727795757,70.9144485540837,2226.0903215145827,39.53435746088224,178638.35438718228,43.57630108881697,pitch-over
126.10925126213593,70.98532881014143,2227.879417180425,39.52939174414982,178510.87970373186,43.55629949514562,pitch-over
126.15925524631427,71.0562585797999,2229.670087808907,39.52441939458314,178383.4050202815,43.536297901474285,pitch-over
126.20925923049263,71.1272378907483,2231.4623354764854,39.51944041757247,178255.93033683108,43.516296307802946,pitch-over
126.25926321467098,71.19826677070837,2233.2561622641865,39.51445481849375,178128.4556533807,43.4962947141316,pitch-over
126.30926719884934,71.2693452474326,2235.0515702576195,39.50946260270865,178000.98096993027,43.47629312046026,pitch-over
126.35927118302769,71.34047334870417,2236.8485615469863,39.504463775564595,177873.50628647988,43.45629152678892,pitch-over
126.40927516720605,71.41165110233612,2238.6471382271006,39.499458342394746,177746.03160302946,43.43628993311758,pitch-over
126.4592791513844,71.48287853617593,2240.4473023973924,39.494446308518,177618.5569195791,43.41628833944624,pitch-over
126.50928313556275,71.55415567809902,2242.249056161927,39.48942767923903,177491.08223612868,43.396286745774894,pitch-over
126.5592871197411,71.62548255601526,2244.0524016294153,39.48440245984822,177363.6075526783,43.376285152103556,pitch-over
126.60929110391946,71.69685919786338,2245.8573409132277,39.47937065562174,177236.13286922788,43.35628355843222,pitch-over
126.6592950880978,71.76828563161287,2247.6638761314043,39.47433227182155,177108.65818577752,43.33628196476087,pitch-over
126.70929907227617,71.83976188526675,2249.4720094066734,39.46928731369531,176981.1835023271,43.31628037108953,pitch-over
126.75930305645451,71.91128798686154,2251.2817428664575,39.46423578647649,176853.7088188767,43.29627877741819,pitch-over
126.80930704063287,71.98286396446079,2253.0930786428935,39.459177695384355,176726.2341354263,43.27627718374685,pitch-over
126.85931102481122,72.0544898461625,2254.90601887284,39.45411304562391,176598.75945197593,43.25627559007551,pitch-over
126.90931500898958,72.12616566009726,2256.7205656978927,39.44904184238596,176471.2847685255,43.236273996404165,pitch-over
126.95931899316793,72.1978914344227,2258.5367212643982,39.44396409084711,176343.81008507512,43.21627240273283,pitch-over
127.00932297734629,72.26966719733645,2260.3544877234676,39.438879796169765,176216.33540162473,43.19627080906148,pitch-over
127.05932696152463,72.34149297706038,2262.1738672309866,39.43378896350208,176088.86071817434,43.17626921539014,pitch-over
127.109330945703,72.41336880185268,2263.9948619476327,39.42869159797807,175961.38603472392,43.156267621718804,pitch-over
127.15933492988134,72.48529470000416,2265.8174740388854,39.42358770471755,175833.91135127353,43.13626602804746,pitch-over
127.2093389140597,72.55727069983259,2267.641705675043,39.41847728882609,175706.43666782312,43.11626443437612,pitch-over
127.25934289823805,72.62929682969582,2269.4675590312313,39.413360355395156,175578.96198437276,43.09626284070478,pitch-over
127.3093468824164,72.70137311797869,2271.295036287423,39.40823690950198,175451.48730092234,43.076261247033436,pitch-over
127.35935086659475,72.77349959309865,2273.124139628445,39.403106956209655,175324.01261747198,43.0562596533621,pitch-over
127.4093548507731,72.84567628350761,2274.954871243998,39.39797050056708,175196.5379340216,43.03625805969075,pitch-over
127.45935883495146,72.91790321768913,2276.7872333286646,39.39282754760899,175069.06325057117,43.01625646601941,pitch-over
127.5093628191298,72.99018042416033,2278.6212280819263,39.387678102356,174941.58856712078,42.996254872348075,pitch-over
127.55936680330817,73.06250793146901,2280.4568577081777,39.38252216981451,174814.11388367036,42.97625327867673,pitch-over
127.60937078748651,73.13488576819654,2282.2941244167373,39.37735975497681,174686.63920022,42.95625168500539,pitch-over
127.65937477166487,73.20731396295783,2284.133030421863,39.372190862821036,174559.16451676958,42.936250091334045,pitch-over
127.70937875584322,73.27979254440125,2285.9735779427674,39.3670154983112,174431.6898333192,42.91624849766271,pitch-over
127.75938274002158,73.3523215412069,2287.815769203628,39.36183366639714,174304.21514986877,42.89624690399137,pitch-over
127.80938672419992,73.42490098208748,2289.6596064336045,39.3566453720146,174176.7404664184,42.87624531032002,pitch-over
127.85939070837829,73.49753089578915,2291.505091866851,39.351450620085195,174049.265782968,42.856243716648684,pitch-over
127.90939469255663,73.5702113110926,2293.352227742532,39.346249415516404,173921.7910995176,42.836242122977346,pitch-over
127.95939867673499,73.64294225681107,2295.201016304833,39.341041763201595,173794.3164160672,42.816240529306,pitch-over
128.00940266091334,73.71572376179043,2297.051459802977,39.33582766802003,173666.84173261683,42.79623893563466,pitch-over
128.0594066450917,73.78855585491006,2298.9035604912406,39.330607134836875,173539.36704916635,42.776237341963316,pitch-over
128.10941062927003,73.86143856508377,2300.7573206289603,39.32538016850321,173411.89236571605,42.756235748291985,pitch-over
128.1594146134484,73.93437192125711,2302.6127424805595,39.32014677385596,173284.41768226563,42.73623415462064,pitch-over
128.20941859762675,74.00735595241188,2304.4698283155494,39.31490695571802,173156.94299881524,42.716232560949294,pitch-over
128.2594225818051,74.08039068756253,2306.328580408553,39.30966071889819,173029.46831536485,42.69623096727796,pitch-over
128.30942656598347,74.15347615575418,2308.1890010393154,39.30440806819118,172901.9936319144,42.67622937360661,pitch-over
128.35943055016182,74.22661238607112,2310.0510924927166,39.29914900837763,172774.518948464,42.65622777993527,pitch-over
128.40943453434016,74.29979940762651,2311.9148570587904,39.29388354422412,172647.04426501365,42.63622618626393,pitch-over
128.45943851851854,74.37303724957071,2313.780297032736,39.28861168048315,172519.5695815632,42.61622459259258,pitch-over
128.50944250269686,74.44632594108954,2315.647414714932,39.283333421893204,172392.0948981129,42.596222998921256,pitch-over
128.55944648687523,74.51966551139671,2317.516212410956,39.27804877317866,172264.62021466246,42.57622140524991,pitch-over
128.60945047105358,74.593055989746,2319.3866924315903,39.2727577390499,172137.14553121207,42.556219811578565,pitch-over
128.65945445523192,74.66649740542285,2321.2588570928447,39.26746032420325,172009.67084776168,42.536218217907226,pitch-over
128.7094584394103,74.73998978774809,2323.1327087159693,39.26215653332097,171882.19616431123,42.51621662423588,pitch-over
128.75946242358864,74.81353316607606,2325.0082496274636,39.25684637107135,171754.72148086084,42.496215030564535,pitch-over
128.809466407767,74.88712756979652,2326.8854821591003,39.2515298421086,171627.24679741048,42.476213436893204,pitch-over
128.85947039194537,74.96077302833274,2328.7644086479368,39.24620695107297,171499.77211396003,42.45621184322185,pitch-over
128.90947437612368,75.03446957114431,2330.6450314363224,39.24087770259066,171372.2974305097,42.43621024955053,pitch-over
128.95947836030206,75.10821722772252,2332.5273528719295,39.235542101273865,171244.82274705925,42.416208655879174,pitch-over
129.0094823444804,75.18201602759491,2334.4113753077513,39.230200151720794,171117.3480636089,42.396207062207836,pitch-over
129.05948632865875,75.25586600032543,2336.297101102128,39.22485185851568,170989.8733801585,42.3762054685365,pitch-over
129.10949031283712,75.32976717551239,2338.184532618761,39.21949722622875,170862.39869670806,42.356203874865145,pitch-over
129.15949429701547,75.40371958278678,2340.07367222672,39.214136259416215,170734.92401325767,42.336202281193806,pitch-over
129.20949828119382,75.47772325181681,2341.9645223004686,39.20876896262039,170607.4493298073,42.316200687522475,pitch-over
129.2595022653722,75.55177821230423,2343.857085219874,39.20339534036956,170479.97464635683,42.296199093851115,pitch-over
129.3095062495505,75.62588449398893,2345.75136337022,39.198015397178075,170352.49996290653,42.2761975001798,pitch-over
129.35951023372888,75.70004212664347,2347.6473591422327,39.19262913754631,170225.0252794561,42.256195906508445,pitch-over
129.40951421790723,75.77425114007481,2349.5450749320808,39.187236565960724,170097.55059600572,42.23619431283711,pitch-over
129.45951820208558,75.84851156412903,2351.4445131414036,39.181837686893786,169970.07591255533,42.21619271916577,pitch-over
129.50952218626395,75.92282342868485,2353.345676177322,39.176432504804076,169842.60122910488,42.196191125494416,pitch-over
129.55952617044227,75.99718676365633,2355.2485664524493,39.17102102413623,169715.12654565458,42.17618953182309,pitch-over
129.60953015462064,76.07160159899666,2357.1531863849195,39.165603249320924,169587.65186220413,42.156187938151746,pitch-over
129.659534138799,76.1460679646898,2359.0595383983878,39.16017918477497,169460.17717875374,42.1361863444804,pitch-over
129.70953812297734,76.22058589075971,2360.9676249220556,39.15474883490124,169332.70249530338,42.11618475080906,pitch-over
129.7595421071557,76.29515540726483,2362.8774483906877,39.14931220408871,169205.22781185294,42.09618315713771,pitch-over
129.80954609133406,76.36977654429711,2364.789011244617,39.14386929671246,169077.75312840255,42.07618156346638,pitch-over
129.8595500755124,76.44444933198766,2366.7023159297737,39.13842011713368,168950.27844495216,42.05617996979504,pitch-over
129.90955405969078,76.51917380050476,2368.6173648976956,39.13296466969968,168822.8037615017,42.03617837612369,pitch-over
129.9595580438691,76.59394998004753,2370.5341606055363,39.127502958743904,168695.3290780514,42.01617678245236,pitch-over
130.00956202804747,76.66877790085599,2372.4527055160993,39.122034988585916,168567.85439460096,41.99617518878101,pitch-over
130.05956601222582,76.74365759320557,2374.3730020978355,39.1165607635314,168440.37971115057,41.97617359510967,pitch-over
130.10956999640416,76.81858908740804,2376.2950528248693,39.11108028787222,168312.90502770018,41.95617200143833,pitch-over
130.15957398058254,76.89357241381053,2378.218860177014,39.10559356588637,168185.43034424976,41.93617040776698,pitch-over
130.20957796476088,76.96860760279745,2380.144426639784,39.10010060183803,168057.95566079937,41.91616881409564,pitch-over
130.25958194893923,77.04369468478951,2382.071754704415,39.09460139997752,167930.48097734898,41.89616722042431,pitch-over
130.3095859331176,77.11883369024564,2384.0008468678798,39.08909596454134,167803.00629389854,41.87616562675295,pitch-over
130.35958991729592,77.19402464965917,2385.9317056328996,39.08358429975221,167675.53161044823,41.85616403308163,pitch-over
130.4095939014743,77.26926759356166,2387.8643335079723,39.07806640981898,167548.0569269978,41.83616243941027,pitch-over
130.45959788565264,77.3445625525238,2389.798733007371,39.072542298936725,167420.5822435474,41.81616084573894,pitch-over
130.509601869831,77.41990955714695,2391.734906651179,39.06701197128677,167293.10756009704,41.7961592520676,pitch-over
130.55960585400936,77.49530863807723,2393.672856965294,39.061475431036584,167165.6328766466,41.77615765839625,pitch-over
130.6096098381877,77.57075982599333,2395.6125864814494,39.0559326823399,167038.1581931962,41.75615606472491,pitch-over
130.65961382236605,77.64626315161027,2397.5540977372284,39.05038372933666,166910.6835097458,41.736154471053574,pitch-over
130.70961780654443,77.72181864568498,2399.497393276087,39.04482857615304,166783.20882629536,41.71615287738222,pitch-over
130.75962179072275,77.79742633900791,2401.442475647359,39.03926722690151,166655.73414284506,41.696151283710904,pitch-over
130.80962577490112,77.87308626240679,2403.3893474062897,39.03369968568072,166528.2594593946,41.676149690039544,pitch-over
130.85962975907947,77.94879844675027,2405.338011114033,39.02812595657566,166400.78477594425,41.65614809636821,pitch-over
130.9096337432578,78.02456292294339,2407.2884693376845,39.02254604365751,166273.31009249383,41.636146502696874,pitch-over
130.9596377274362,78.10037972192653,2409.240724650291,39.0169599509838,166145.83540904341,41.61614490902552,pitch-over
131.00964171161453,78.17624887468014,2411.194779630867,39.0113676825983,166018.36072559303,41.59614331535418,pitch-over
131.05964569579288,78.25217041222193,2413.1506368644145,39.0057692425311,165890.88604214264,41.576141721682845,pitch-over
131.10964967997126,78.32814436560776,2415.1082989419415,39.00016463479858,165763.4113586922,41.55614012801149,pitch-over
131.15965366414957,78.40417076592892,2417.0677684604702,38.99455386340346,165635.9366752419,41.53613853434017,pitch-over
131.20965764832795,78.48024964439031,2419.0290480239014,38.988936932324094,165508.46199179144,41.516136940668815,pitch-over
131.2596616325063,78.5563810329754,2420.9921402519703,38.98331384540093,165380.98730834105,41.49613534699748,pitch-over
131.30966561668464,78.63256496315636,2422.957047765468,38.97768460652757,165253.5126248907,41.47613375332614,pitch-over
131.35966960086301,78.70880146621819,2424.9237731886874,38.972049219617475,165126.03794144024,41.456132159654786,pitch-over
131.40967358504136,78.78509057348501,2426.8923191520066,38.96640768857082,164998.56325798985,41.436130565983454,pitch-over
131.4596775692197,78.86143231632094,2428.8626882919193,38.960760017274374,164871.08857453946,41.41612897231211,pitch-over
131.50968155339808,78.93782672613207,2430.8348832510505,38.95510620960153,164743.61389108901,41.39612737864076,pitch-over
131.5596855375764,79.01427383436076,2432.808906678176,38.949446269412256,164616.1392076387,41.37612578496944,pitch-over
131.60968952175477,79.09077367249317,2434.7847612282535,38.94378020055299,164488.66452418827,41.356124191298086,pitch-over
131.65969350593312,79.16732627205364,2436.7624495624314,38.93810800685674,164361.18984073788,41.33612259762675,pitch-over
131.70969749011147,79.24393166460749,2438.7419743480796,38.93242969214291,164233.71515728752,41.31612100395541,pitch-over
131.75970147428984,79.320589881761,2440.72333825881,38.926745260217366,164106.24047383707,41.29611941028406,pitch-over
131.80970545846816,79.39730095516052,2442.7065439744897,38.92105471487236,163978.76579038674,41.27611781661274,pitch-over
131.85970944264653,79.4740649164943,2444.691594181278,38.91535805988651,163851.2911069363,41.25611622294138,pitch-over
131.90971342682488,79.55088179748878,2446.678491571631,38.90965529902473,163723.81642348593,41.23611462927005,pitch-over
131.95971741100323,79.6277516299123,2448.6672388443367,38.90394643603829,163596.34174003554,41.2161130355987,pitch-over
132.0097213951816,79.70467444557603,2450.65783870453,38.898231474664684,163468.8670565851,41.19611144192736,pitch-over
132.05972537935995,79.7816502763303,2452.6502938637145,38.89251041862769,163341.3923731347,41.17610984825602,pitch-over
132.1097293635383,79.85867915406544,2454.644607039786,38.88678327163724,163213.91768968434,41.15610825458468,pitch-over
132.15973334771667,79.93576111071744,2456.640780957057,38.88105003738952,163086.4430062339,41.13610666091333,pitch-over
132.20973733189498,80.01289617825765,2458.63881834627,38.87531071956682,162958.9683227836,41.116105067242,pitch-over
132.25974131607336,80.0900843887031,2460.638721944632,38.86956532183754,162831.49363933312,41.09610347357065,pitch-over
132.3097453002517,80.16732577411085,2462.6404944958213,38.86381384785628,162704.01895588276,41.07610187989931,pitch-over
132.35974928443005,80.24462036658079,2464.6441387500236,38.85805630126361,162576.54427243237,41.056100286227974,pitch-over
132.40975326860843,80.32196819825005,2466.649657463946,38.8522926856862,162449.06958898192,41.03609869255663,pitch-over
132.45975725278677,80.39936930130422,2468.6570534008383,38.84652300473675,162321.59490553153,41.01609709888529,pitch-over
132.50976123696512,80.47682370796427,2470.6663293305205,38.840747262013956,162194.12022208117,40.996095505213944,pitch-over
132.5597652211435,80.55433145050053,2472.677488029403,38.83496546110249,162066.64553863072,40.9760939115426,pitch-over
132.6097692053218,80.6318925612159,2474.6905322805014,38.82917760557295,161939.17085518042,40.956092317871274,pitch-over
132.65977318950019,80.70950707246364,2476.705464873475,38.82338369898193,161811.69617172994,40.93609072419992,pitch-over
132.70977717367853,80.7871750166351,2478.7222886046297,38.81758374487187,161684.22148827958,40.91608913052858,pitch-over
132.75978115785688,80.86489642616547,2480.7410062769545,38.811777746771135,161556.7468048292,40.896087536857245,pitch-over
132.80978514203525,80.94267133353185,2482.7616207001392,38.80596570819393,161429.27212137874,40.87608594318589,pitch-over
132.8597891262136,81.02049977125414,2484.7841346905925,38.800147632640325,161301.79743792836,40.85608434951456,pitch-over
132.90979311039194,81.0983817718923,2486.8085510714727,38.79432352359621,161174.322754478,40.836082755843215,pitch-over
132.95979709457032,81.17631736805477,2488.8348726727054,38.78849338453326,161046.84807102755,40.81608116217187,pitch-over
133.00980107874864,81.25430659238715,2490.8631023310013,38.78265721890895,160919.37338757725,40.79607956850054,pitch-over
133.059805062927,81.33234947758169,2492.893242889893,38.776815030166524,160791.89870412677,40.77607797482919,pitch-over
133.10980904710536,81.41044605637062,2494.92529719974,38.77096682173495,160664.4240206764,40.756076381157854,pitch-over
133.1598130312837,81.48859636153094,2496.959268117764,38.765112597028946,160536.94933722602,40.736074787486515,pitch-over
133.20981701546208,81.56680042588339,2498.9951585080694,38.75925235944891,160409.47465377557,40.71607319381516,pitch-over
133.25982099964043,81.64505828229152,2501.0329712416583,38.75338611238096,160281.9999703252,40.69607160014383,pitch-over
133.30982498381877,81.72336996366083,2503.072709196463,38.747513859196864,160154.52528687482,40.676070006472486,pitch-over
133.35982896799715,81.8017355029434,2505.114375257368,38.741635603254046,160027.05060342437,40.65606841280114,pitch-over
133.40983295217546,81.8801549331313,2507.1579723162213,38.73575134789561,159899.57591997407,40.63606681912981,pitch-over
133.45983693635384,81.95862828726507,2509.2035032718763,38.729861096450186,159772.10123652362,40.61606522545846,pitch-over
133.50984092053218,82.03715559842252,2511.250971030197,38.723964852232115,159644.62655307323,40.596063631787125,pitch-over
133.55984490471053,82.11573689973075,2513.300378504093,38.71806261854126,159517.15186962284,40.57606203811578,pitch-over
133.6098488888889,82.1943722243607,2515.351728613536,38.712154398663095,159389.6771861724,40.556060444444434,pitch-over
133.65985287306725,82.27306160552428,2517.4050242855856,38.70624019586863,159262.20250272204,40.5360588507731,pitch-over
133.7098568572456,82.35180507647804,2519.460268454414,38.70032001341442,159134.72781927165,40.51605725710176,pitch-over
133.75986084142394,82.43060267052707,2521.5174640613263,38.694393854542554,159007.25313582126,40.49605566343042,pitch-over
133.8098648256023,82.50945442101546,2523.576614054786,38.68846172248063,158879.7784523709,40.47605406975908,pitch-over
133.85986880978066,82.58836036133673,2525.6377213904393,38.68252362044178,158752.30376892045,40.45605247608773,pitch-over
133.909872793959,82.66732052492443,2527.7007890311334,38.67657955162456,158624.82908547006,40.436050882416396,pitch-over
133.95987677813736,82.74633494526148,2529.765819946946,38.67062951921306,158497.35440201967,40.41604928874505,pitch-over
134.00988076231573,82.82540365587082,2531.8328171152093,38.66467352637677,158369.87971856922,40.396047695073705,pitch-over
134.05988474649405,82.90452669032477,2533.901783520524,38.658711576270676,158242.40503511892,40.37604610140237,pitch-over
134.10988873067242,82.98370408223663,2535.9727221548014,38.65274367203517,158114.93035166847,40.35604450773103,pitch-over
134.15989271485077,83.06293586526998,2538.045636017265,38.64676981679609,157987.45566821808,40.33604291405969,pitch-over
134.20989669902912,83.14222207313031,2540.120528114493,38.64079001366465,157859.98098476772,40.31604132038835,pitch-over
134.2599006832075,83.2215627395669,2542.197401460434,38.63480426573748,157732.50630131728,40.296039726717,pitch-over
134.30990466738584,83.30095789837837,2544.2762590764273,38.62881257609657,157605.0316178669,40.27603813304567,pitch-over
134.35990865156418,83.38040758340806,2546.357103991238,38.622814947809324,157477.5569344165,40.25603653937432,pitch-over
134.40991263574256,83.45991182854213,2548.4399392410733,38.61681138392846,157350.08225096605,40.236034945702976,pitch-over
134.45991661992088,83.53947066771704,2550.5247678696037,38.610801887492094,157222.60756751575,40.216033352031644,pitch-over
134.50992060409925,83.61908413491211,2552.6115929280027,38.60478646152361,157095.1328840653,40.1960317583603,pitch-over
134.5599245882776,83.69875226415228,2554.7004174749495,38.598765109031774,156967.6582006149,40.17603016468896,pitch-over
134.60992857245594,83.77847508951277,2556.7912445766724,38.59273783301066,156840.18351716455,40.15602857101762,pitch-over
134.65993255663432,83.85825264510885,2558.884077306964,38.58670463643964,156712.7088337141,40.13602697734627,pitch-over
134.70993654081266,83.9380849651089,2560.978918747206,38.580665522283354,156585.2341502637,40.11602538367494,pitch-over
134.759940524991,84.01797208372317,2563.0757719863986,38.57462049349178,156457.75946681335,40.09602379000359,pitch-over
134.80994450916938,84.09791403521038,2565.1746401211813,38.56856955300009,156330.28478336288,40.07602219633225,pitch-over
134.8599484933477,84.17791085387394,2567.275526255856,38.5625127037288,156202.81009991257,40.056020602660915,pitch-over
134.90995247752608,84.25796257406938,2569.3784335024243,38.55644994858362,156075.33541646213,40.03601900898957,pitch-over
134.95995646170442,84.33806923019327,2571.4833649805923,38.550381290455526,155947.86073301177,40.01601741531823,pitch-over
135.00996044588277,84.41823085669242,2573.5903238178144,38.544306732220726,155820.38604956138,39.996015821646886,pitch-over
135.05996443006114,84.49844748805836,2575.6993131493095,38.53822627674065,155692.91136611093,39.97601422797554,pitch-over
135.1099684142395,84.57871915883385,2577.8103361180856,38.53213992686192,155565.43668266054,39.9560126343042,pitch-over
135.15997239841784,84.65904590360728,2579.923395874971,38.526047685416394,155437.96199921018,39.93601104063286,pitch-over
135.2099763825962,84.73942775701173,2582.038495578635,38.519949555221075,155310.48731575973,39.91600944696152,pitch-over
135.25998036677453,84.81986475373432,2584.1556383956126,38.51384553907822,155183.0126323094,39.896007853290186,pitch-over
135.3099843509529,84.90035692850314,2586.2748275003396,38.50773563977518,155055.53794885895,39.87600625961883,pitch-over
135.35998833513125,84.98090431609843,2588.396066075164,38.501619860084524,154928.0632654086,39.8560046659475,pitch-over
135.4099923193096,85.06150695134792,2590.5193573103834,38.49549820276396,154800.5885819582,39.836003072276156,pitch-over
135.45999630348797,85.14216486912593,2592.6447044042675,38.48937067055634,154673.11389850776,39.81600147860481,pitch-over
135.51000028766632,85.22287810435611,2594.7721105630803,38.48323726618966,154545.63921505737,39.795999884933465,pitch-over
135.56000427184466,85.30364669201244,2596.901579001113,38.47709799237704,154418.164531607,39.775998291262134,pitch-over
135.61000825602304,85.38447066711355,2599.033112940707,38.4709528518167,154290.68984815656,39.75599669759078,pitch-over
135.66001224020135,85.46535006472934,2601.1667156122758,38.46480184719201,154163.21516470626,39.73599510391946,pitch-over
135.71001622437973,85.54628491997812,2603.3023902543437,38.45864498117139,154035.74048125578,39.715993510248104,pitch-over
135.76002020855807,85.6272752680257,2605.440140113558,38.45248225640838,153908.26579780542,39.695991916576766,pitch-over
135.81002419273642,85.7083211440891,2607.5799684447247,38.446313675541624,153780.79111435503,39.67599032290543,pitch-over
135.8600281769148,85.78942258343287,2609.7218785108353,38.44013924119478,153653.31643090458,39.65598872923408,pitch-over
